"Band","Peuk1","Peuk2","Peuk3","Pro_border1","Pro_border2","Pro_border3","Pro_gyre1","Pro_gyre2","Pro_gyre3","Pro_gyre4","Syn1","Syn2"
"440",1.12839375369826,0.994839068109769,1.03727026033465,1.37827763762281,1.3763078619065,1.40712914685955,1.53110748000573,1.54252247830644,1.48168604991566,1.46381849093335,1.05511560299025,1.05126351489655
"442",1.05859926533058,0.961086080387334,1.00178078319442,1.33187568186237,1.32694311759155,1.34808888092395,1.4519457237082,1.45711173599335,1.38702070424526,1.38614889471119,1.03294392382717,1.00998017709376
"444",1.02204584201011,0.95263013226722,0.973200571936662,1.28522651583792,1.27741955020227,1.28805980741696,1.36873060171827,1.36701693462022,1.29379987316959,1.30950214462632,1.01916367464661,0.986608031261659
"446",1.00095662490138,0.947239096770163,0.949220173431964,1.23694408480871,1.2278962259218,1.23098780501278,1.28160953174598,1.27436507539331,1.20487844599725,1.23460356526195,1.00454764783938,0.981587299014127
"448",0.973899289203177,0.9295272132301,0.925872811335007,1.1855874353323,1.17750665981275,1.17773902272397,1.19423272832718,1.18323739583737,1.12094246996633,1.15938846744461,0.983554431087655,0.981074599879226
"450",0.921133303050608,0.89931846850182,0.896980936115707,1.13464228715051,1.12891053894337,1.12853329316547,1.1124524115589,1.10008784647303,1.047196647239,1.08668553693745,0.954795499615308,0.974323736826927
"452",0.866051715388943,0.877223553802869,0.874005706283875,1.0939184899603,1.09218799761901,1.08674909033671,1.04647008834139,1.03468300376173,0.993080710182001,1.02728125679711,0.922883816382448,0.964885832566913
"454",0.812282159616965,0.869895959324276,0.85832220515693,1.06580201532836,1.06875933463457,1.05223827172153,1.0006367810578,0.989102699956639,0.957488144089269,0.986699019549409,0.894236735398888,0.948503449080473
"456",0.762911258307872,0.862937577785296,0.852610637770793,1.0468593238213,1.05514550240017,1.0270967891643,0.971307007682733,0.960270161749132,0.934998712724002,0.964294968530671,0.878550060970294,0.92835541714808
"458",0.716167862095407,0.853536159559709,0.852761029666128,1.03438513548656,1.04983476032033,1.01110775356948,0.95178449627387,0.942064430117239,0.921863093397586,0.952496572551037,0.875057115680623,0.906039883342379
"460",0.674388822210289,0.843736459039821,0.860736404018641,1.02630843343942,1.05017909885399,1.00436126080996,0.935480179894519,0.927692316360636,0.915325011053091,0.945992261848416,0.881581148955674,0.893057868049973
"462",0.645295858311169,0.826601292854795,0.860510569496456,1.01670935362047,1.04840398338211,0.99878100677976,0.917367375942753,0.910344863371342,0.907182371571349,0.93803448942099,0.882792045687602,0.881704795683715
"464",0.6324950401667,0.815952834793148,0.857174446473832,1.00528099932559,1.04245916071008,0.992839990324563,0.896843281603855,0.887492178525022,0.893726994817074,0.928353926127283,0.883531051099086,0.87667861158782
"466",0.61548896361943,0.810213085569745,0.852217230693615,0.989006113644112,1.0284762798607,0.979688772558124,0.871442929540235,0.856747635353445,0.86996113466186,0.911745584565075,0.882718598942871,0.867864776180323
"468",0.61880865196579,0.813808393983835,0.85104397628642,0.969895613766671,1.00850970031687,0.959576183356083,0.841597974215039,0.820669579023648,0.841493196601269,0.890044230188421,0.880855233154597,0.856804001758044
"470",0.638345884667622,0.812747512609476,0.847463307227295,0.947653910123462,0.984695460881148,0.932574280872991,0.806209424671263,0.780679494422719,0.810760868682995,0.862179254414462,0.869713517435698,0.845401624518109
"472",0.668925177531311,0.798028133162862,0.842427209497975,0.922306649093771,0.957851804604946,0.902998300995212,0.765703581092949,0.738738326119763,0.776396704339259,0.83005147896504,0.85292951884701,0.842810746789751
"474",0.696921337642325,0.776585876075884,0.837969005042189,0.893608642083799,0.929237785496113,0.873933076405781,0.721134502017783,0.695543495642843,0.73732026081276,0.792915906201948,0.836490364756853,0.847685274080648
"476",0.710442664658682,0.764504617681722,0.836372000830943,0.861273828809251,0.898842657360137,0.844092205477585,0.675548699058056,0.652075880101273,0.69403732343246,0.750950191298328,0.827795690039307,0.853085768436761
"478",0.715551992013823,0.766604522411631,0.831027694363004,0.826270671724054,0.865327469622284,0.811346496351378,0.629884789962903,0.608113866612438,0.647590076380198,0.705483698904309,0.826369207278811,0.854779982996526
"480",0.71053478614048,0.781105491443866,0.828418436961424,0.790207764801621,0.828847280013888,0.774307426154844,0.585526930717252,0.564176656942798,0.602152247480774,0.660617093081734,0.827283625451397,0.847855665401593
"482",0.688866337353675,0.793381495635585,0.834933491540295,0.752138903582947,0.789462018186627,0.733054132684388,0.541610973997749,0.51906987466472,0.558289199169103,0.618370447339731,0.825493141633571,0.834612627397221
"484",0.66967132625387,0.794841732915246,0.842996016209292,0.711144078512776,0.746917698260958,0.688497446665489,0.496791558690564,0.471816776249107,0.515157331754246,0.578112851487889,0.81764517262246,0.815686905512961
"486",0.661770944127131,0.778963509076694,0.84043134150498,0.664917061859992,0.699617514538,0.640870538987655,0.447851910790663,0.420387038758349,0.469189844597303,0.533239307877039,0.799529148486594,0.793236101536693
"488",0.656941738162649,0.753303848327711,0.826041646151914,0.612482815104931,0.647580892670927,0.588331599266986,0.392460025898188,0.364666318094563,0.418371722903184,0.481492390354838,0.767280986617388,0.774269764042854
"490",0.656103052853296,0.731311854769858,0.806076446797753,0.554471847841228,0.589118648796993,0.530839320992705,0.330106365009198,0.303397828209794,0.361511626778962,0.424698616436285,0.729637066893863,0.764280683920092
"492",0.652589370401734,0.715998870866582,0.779146834036539,0.491132982386161,0.522735809735741,0.467132742403984,0.26300344967903,0.236529686996221,0.295857725568592,0.363918789063949,0.695637995147125,0.752525863820996
"494",0.654713921965371,0.708790651166751,0.749442215726146,0.421462427247223,0.446572308016409,0.396654461687524,0.191495878725214,0.164077571576206,0.222181346360048,0.29878639274898,0.665828555560973,0.730345740978242
"496",0.640987283990797,0.695141370482282,0.711308507338033,0.344478250351875,0.361741234194913,0.318471534034713,0.115216011183356,0.0881686085237434,0.142856053682474,0.225540137569132,0.631756453645055,0.688457557352918
"498",0.60060366311467,0.674417061677923,0.671477656712175,0.262994583874667,0.272347048645968,0.236063757242763,0.035641785761161,0.010785161211063,0.0630392636064704,0.147541654856336,0.593722413612728,0.63956901245939
"500",0.526276174737638,0.641027583308384,0.627126668042871,0.177741110813037,0.180238145630812,0.150818064599905,-0.0459577106507542,-0.06689228163372,-0.0156743174380959,0.066108344380382,0.547512155968651,0.584659205862984
"502",0.431365479462637,0.599130235639966,0.578821608219553,0.0898184560242064,0.0864306391232772,0.0658597691278677,-0.128250332999598,-0.144940262293901,-0.0936376153883012,-0.0161844543427259,0.496908787372879,0.524852591271166
"504",0.337859375298412,0.543005773300853,0.529685256557002,0.000758767512650597,-0.00792393691671935,-0.0177002270106779,-0.210076120674155,-0.222828662206879,-0.170315586797106,-0.098877240494429,0.439341659933182,0.462124199489535
"506",0.242482105180245,0.461362125306232,0.461831615281687,-0.0907811472311374,-0.104972460296651,-0.103955145397288,-0.290864099897746,-0.300352229476558,-0.247429559062543,-0.184258649049863,0.363326737757567,0.383117955104469
"508",0.140454778334851,0.361377961153915,0.368054267857909,-0.182032600966126,-0.202504347860595,-0.189966410716808,-0.367942007224278,-0.37535839607399,-0.324064692886617,-0.267514269500434,0.272008899284533,0.289202322965058
"510",0.031279874959961,0.245587891368516,0.247507962209081,-0.270354997499884,-0.29772028632077,-0.274631478324045,-0.438537876999436,-0.44495560766125,-0.398433406577948,-0.346692244320554,0.166196635462728,0.177706401834748
"512",-0.0563190139086366,0.141750873957275,0.127049811018047,-0.348097026197169,-0.382760176629648,-0.3495289481731,-0.498077261198225,-0.503701224831354,-0.462573433614853,-0.413885221213968,0.0673671389380721,0.0668755842904052
"514",-0.123846659566203,0.0565016959856449,0.0204556807027848,-0.411488502815852,-0.451400882120172,-0.411062316124436,-0.545411329951278,-0.548681937889406,-0.512692384123299,-0.466426072088181,-0.01751276324656,-0.0326143561408127
"516",-0.162925167944777,-0.00229063686066859,-0.0573045481520432,-0.45835253473924,-0.500616829273441,-0.457029871597825,-0.580372120891056,-0.580135503899646,-0.54686590731393,-0.503104482317135,-0.0778203567030901,-0.102697154636438
"518",-0.186251137183922,-0.0364839877618284,-0.101137094060479,-0.490765283654436,-0.531711302135737,-0.489199995815346,-0.603845079080569,-0.600866728441151,-0.568371124368583,-0.527524005884376,-0.113215356774376,-0.142529317150235
"520",-0.195852381529593,-0.0549769770498443,-0.11623336235847,-0.512680652815485,-0.550133690752824,-0.511439712302786,-0.618917205714869,-0.615304508673294,-0.58077255072344,-0.544047812203064,-0.131180613064118,-0.160089482106299
"522",-0.19591482488407,-0.0698241751051397,-0.127738112182031,-0.530019646087028,-0.563768723830657,-0.529360097104327,-0.629695377873481,-0.627605824429477,-0.590117311841376,-0.559768349894263,-0.144809423324131,-0.170889311223216
"524",-0.196110615626079,-0.0864943077498063,-0.149939016708904,-0.547970566109794,-0.577786515579089,-0.547269559195966,-0.640194970687087,-0.640280197799095,-0.601488021663228,-0.577048688911858,-0.165878498641154,-0.185451208509542
"526",-0.210674755968818,-0.106550650957262,-0.182639492822673,-0.56865508007261,-0.594679706508426,-0.567726336742497,-0.652875442344785,-0.653852647694269,-0.616918697840441,-0.597561809364386,-0.197212095080277,-0.20655603126989
"528",-0.244898532409213,-0.12929711826761,-0.221280284303106,-0.591496491949539,-0.61538061442655,-0.591005854855913,-0.667124532363043,-0.667629540334639,-0.636032657996994,-0.62175436354873,-0.232224597022506,-0.23843841792852
"530",-0.280031468573602,-0.164633312644609,-0.253169542329895,-0.614365207732384,-0.637478525422417,-0.615656283680795,-0.682489995196577,-0.680946847958517,-0.655970298872789,-0.646214006959892,-0.265807027014385,-0.277329350972276
"532",-0.311875165993813,-0.214716308264102,-0.273326820995042,-0.637237961873792,-0.658634076584237,-0.641884168682662,-0.698666306121862,-0.693508858617746,-0.674908239057026,-0.670459977506926,-0.30338975521865,-0.322144076542136
"534",-0.334575653619228,-0.271346272760392,-0.2907687031614,-0.659154481788671,-0.679540745188286,-0.666684305505331,-0.714905352842786,-0.706261741767575,-0.689829131746848,-0.691263153703715,-0.342177040041416,-0.364986661698147
"536",-0.369548169564147,-0.330194596160547,-0.321114014228435,-0.680486373196234,-0.699526547855838,-0.689538709204058,-0.730040597095199,-0.719271217992615,-0.702727586847796,-0.708977019458725,-0.381891151501096,-0.40772982682194
"538",-0.402051255643371,-0.375190575561361,-0.357087104736736,-0.701758351426637,-0.71949938215661,-0.708129238566813,-0.744043661186269,-0.733707068864041,-0.715398387623123,-0.723783477346952,-0.416536130729216,-0.447054997344612
"540",-0.427415616837171,-0.415390410307402,-0.403611295871352,-0.724782286436998,-0.740808725205643,-0.72572055963952,-0.757606799285219,-0.749160468624139,-0.731079406019471,-0.737827935008453,-0.455856232758303,-0.493243487327
