"Band","NH01","NH02","NH03","NH04","NH05","NH06","NH07","NH08","NH09","NH10","NH11","NH12","NH13","NH14","AE01","AE02","AE03","AE04","AE05","AE06","AE07","AE08","AE09","AE10","AE11","AE12","AE12b"
"440",2.46786170346636,2.46889535843016,2.47451748416184,2.44558121727304,2.43212351090863,2.39754751930012,2.37926578837492,2.41715535434198,2.37108741235291,2.40796170119555,2.40007983062657,2.4549366866653,2.46164194549186,2.46579299944466,1.40668748602499,2.26272198564171,2.16883640697974,2.30301750615874,2.44946551395205,2.45215882992216,2.46045276796431,2.48541183923738,2.49542630851817,2.49153285452428,2.49508876417928,2.48078407293654,2.48023284884282
"442",2.38692873019447,2.38297218500041,2.39565574173467,2.35726092091774,2.36452211351698,2.3475283172339,2.33297333180271,2.36563890446078,2.3260031676162,2.35323633126965,2.34850220411764,2.36377990316825,2.38500760802745,2.38579782379401,1.40335743528923,2.26242035140399,2.17564951910292,2.30131681512987,2.41796299867598,2.42906506430029,2.41892251390894,2.42366847674849,2.4288593569542,2.42456066751672,2.4277994100248,2.42603962110185,2.42380416977521
"444",2.302950961526,2.29335945927493,2.31328604528446,2.26803082726976,2.29722671621373,2.2988141931151,2.28938392429492,2.31403665068127,2.28289947875157,2.30018089254291,2.29924550457358,2.26984141462773,2.30597182980014,2.30279472374455,1.40802327734278,2.26390866247641,2.18542095953646,2.3002377279208,2.38602690840071,2.40435288023481,2.37481303923538,2.35823590777109,2.3578974119024,2.35385782038082,2.35610397420352,2.36841482384187,2.36477884852337
"446",2.21810920510862,2.20323290041257,2.22965581110762,2.18016847593083,2.23262849427559,2.25246290514099,2.24846657662261,2.2634141815724,2.24262531475046,2.24910720457544,2.25334458501748,2.17655872340818,2.22757790556489,2.2188735387709,1.41503690611636,2.26599986151423,2.19656075263205,2.29900224627424,2.35422923055011,2.37843745449039,2.32889002878371,2.29166930753528,2.28546861531939,2.28079827525362,2.28256044579507,2.30947034258502,2.3051081931966
"448",2.13808938672609,2.11881026017932,2.15036355532066,2.09918002743381,2.17467145804393,2.21086332064813,2.21193879015364,2.21724596148398,2.20778788864006,2.20309973698149,2.21300401332949,2.08889936557975,2.15450921175285,2.13980453296263,1.42155059629896,2.26868548158643,2.20786433683961,2.29799769209677,2.32484471437954,2.35277640973952,2.28464737528713,2.22851824871738,2.21708459074112,2.21040536509058,2.21291906676681,2.25270763514689,2.24908960826503
"450",2.06624839038187,2.04374265113892,2.07931229621053,2.02800365014268,2.12529914752888,2.17523306236473,2.18039571886518,2.17721960696982,2.1792089438399,2.16325268931363,2.17875438714319,2.01043783349391,2.08987072276102,2.06906473453737,1.42095928665763,2.26987600698004,2.21629870693218,2.29586218597628,2.29822948921916,2.32787077252664,2.24431820399755,2.17203601661864,2.15580442907993,2.14579459170146,2.15010860161204,2.20087207130643,2.19824046978546
"452",2.00462890023353,1.98025810627869,2.01911675777619,1.96844731127818,2.0850779176401,2.14553534680601,2.15404416921814,2.14413226217914,2.1570695477141,2.12999633674776,2.15061029868615,1.94472842047596,2.03522280375884,2.00907527854577,1.41165222194984,2.26868320280788,2.21991997338603,2.29271656687966,2.27452059416887,2.30397000584162,2.20945184085805,2.12344137056299,2.10289621081259,2.08984919511832,2.09577407511261,2.15568452173719,2.15290127892385
"454",1.95458286889416,1.93028887990624,1.97137326223616,1.92156978311168,2.0546725578439,2.12293138691162,2.13423973930419,2.11918462950178,2.14217690649688,2.1044472532354,2.12895214616538,1.89276176890087,1.99149235716891,1.96188767056291,1.39357940727585,2.26573533068239,2.2189196295087,2.28961895892483,2.25428110368897,2.28268416216051,2.18201926670327,2.08388273188199,2.05962288018823,2.04426833136649,2.05204935700874,2.11846791008672,2.11469714411718
"456",1.91695675958659,1.89440528558993,1.93592377019767,1.88770082192463,2.03402699517378,2.10883584630963,2.12304462806823,2.10338167422437,2.13493782753129,2.08753554384565,2.1147319947668,1.85412504492919,1.95903871572048,1.92753173566944,1.37237174421785,2.26335293700362,2.21680460108716,2.28821466087613,2.23950253239878,2.26555314832191,2.16305519729292,2.05396726437825,2.02644494811373,2.00928996105558,2.0198462733729,2.08973706386229,2.08512590673825
"458",1.88865618607879,1.86802279876585,1.90931593383201,1.86306468593732,2.02033944242953,2.10019137578349,2.11808790455288,2.09351462155496,2.13213607614003,2.07638313841837,2.10574572759619,1.82572360052172,1.93454002056641,1.90220013836187,1.35116486905302,2.26081608444654,2.21482421518646,2.28811798729817,2.22926909833578,2.25078037968159,2.14975394940699,2.03085234604032,1.99984583158985,1.98225756943133,1.99490927209835,2.06644147733756,2.06199713490379
"460",1.86551163085647,1.84581568028301,1.88691023681609,1.84252213453764,2.01003705220169,2.09426526746801,2.11626901648665,2.08613807691278,2.13075397561221,2.06793877129987,2.09948629955089,1.80282352647636,1.9141260101587,1.88079123993548,1.3318827370648,2.2576693830711,2.21311381802888,2.28846321676152,2.22030947852813,2.23654360544795,2.13872755782061,2.01119280914196,1.97613517087665,1.95933945803919,1.97280433335466,2.04507294796105,2.04209532577786
"462",1.84306401623231,1.82336653850939,1.86433830681035,1.82128554354233,1.99864875668016,2.08747085543416,2.11353468520426,2.07777941744241,2.1278745228775,2.05876765856453,2.09275737091534,1.78001303383494,1.89370874822284,1.85853941488209,1.31445754546405,2.25279245416067,2.20957171488723,2.28742599854354,2.20831008619679,2.22101317793043,2.12667722608131,1.99123205424914,1.95183978590031,1.93640549258738,1.94958821120013,2.02218783853979,2.02082947974229
"464",1.81889295062909,1.79893897053332,1.8401182177548,1.79694533730731,1.98401863017606,2.07845704099622,2.10846099155197,2.06671334168289,2.12294221202594,2.0478000464355,2.08418634958668,1.75480896261147,1.87160328790736,1.83439236111079,1.29977205626408,2.24648227776619,2.20430862097019,2.2851825421878,2.19293887417845,2.2035469400472,2.1123441096009,1.96962202445391,1.92591846023844,1.91155687682249,1.92439246236228,1.99695669738774,1.99681265149056
"466",1.79222970383249,1.77129132030549,1.8131102029471,1.76868213618876,1.96593047264403,2.0673954929938,2.10185597911707,2.05301816846449,2.11687348050011,2.03523822568423,2.07358158809013,1.72582704685656,1.84689460186913,1.80824274015088,1.29191497528302,2.24035910526102,2.20016842006712,2.28224119665535,2.17620056836108,2.18482986327981,2.09603598775278,1.9458102331675,1.89772186007632,1.88397058247418,1.89674522876734,1.96964167724126,1.97081397765577
